# # y1 y2 m gradn sqrtdetSg expo2 pg vf E_win Pwin E_det2 rho rho_CS rho_CSb tail
2.6811555509e-02 2.2497566339e-02 1.1999442055e+00 7.0154037976e-03 7.0320484796e-08 1.1832369378e+03 0.0000000000e+00 6.1377353220e-11 3.3219949100e-24 1.0940247996e-21 2.4471600146e-05 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 6.1593414146e-23
3.8302222156e-02 3.2139380484e-02 1.1999287726e+00 1.0333320239e-02 2.5286963227e-07 1.3666337780e+03 0.0000000000e+00 4.8985059013e-10 6.1830123811e-121 1.1251933007e-118 1.5323705203e-04 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 6.2063597481e-23
1.2855752194e-03 1.5320888862e-03 1.1999975907e+00 8.5076090679e-04 1.3749661154e-11 3.2811105978e+04 0.0000000000e+00 8.1754154142e-16 0.0000000000e+00 0.0000000000e+00 9.3103165345e-06 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 6.6752913398e-23
3.2139380484e-03 3.8302222156e-03 1.1999945879e+00 1.5676960309e-03 1.7757077059e-10 7.4248467760e+02 3.1293221308e-314 1.1374915440e-14 3.4240352480e-37 1.5645306587e-33 1.2637511233e-07 0.0000000000e+00 0.0000000000e+00 1.1124515479e-317 6.2017113456e-23
6.4278760969e-03 7.6604444312e-03 1.1999862777e+00 2.7497922190e-03 1.4950144617e-09 4.5266758877e+02 2.7298501038e-189 1.8013273671e-13 6.1205138144e-38 3.4900651069e-34 4.7986218674e-07 1.6708085271e-226 3.5327575183e-209 1.8910241054e-192 6.1412936184e-23
1.2855752194e-02 1.5320888862e-02 1.1999591606e+00 5.0797501133e-03 1.4766203647e-08 7.3364109538e+02 2.6077854354e-312 5.8952665691e-12 4.2022085342e-11 1.6004000073e-06 3.7632481469e-07 1.0869444209e-322 2.0238015798e-318 1.5997542898e-315 6.1276224235e-23
2.2497566339e-02 2.6811555509e-02 1.1999001120e+00 8.6363078830e-03 1.0476647238e-07 9.0378922644e+02 0.0000000000e+00 1.3694066796e-10 6.4966465551e-05 1.7009101140e-01 1.9694983064e-09 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 6.1460682163e-23
3.2139380484e-02 3.8302222156e-02 1.1998314917e+00 1.2507163655e-02 3.8574522467e-07 9.6341944071e+02 0.0000000000e+00 1.0903971064e-09 1.0655116284e-03 5.6366966841e-01 2.7198228147e-06 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 6.2150754797e-23
1.0000000000e-03 1.7320508076e-03 1.1999974585e+00 9.1600539415e-04 1.7398609930e-11 2.3541282467e+04 0.0000000000e+00 1.1087444166e-15 0.0000000000e+00 0.0000000000e+00 4.3831876314e-06 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 6.5921127846e-23
2.5000000000e-03 4.3301270189e-03 1.1999938345e+00 1.7377492220e-03 2.2339823528e-10 6.1903214423e+02 1.0244624222e-260 1.7523327380e-14 5.6726982760e-36 2.3459772791e-32 1.4706553128e-07 5.8114662161e-296 6.0174623517e-280 3.9287236478e-264 6.1934547208e-23
5.0000000000e-03 8.6602540378e-03 1.1999832537e+00 3.1046846842e-03 1.8498890572e-09 4.4076448089e+02 3.2590616719e-184 2.9963071349e-13 6.3028057745e-40 2.9544212685e-36 6.0464988482e-07 2.0541232725e-223 4.3559288422e-205 2.5342214705e-187 6.1429279421e-23
1.0000000000e-02 1.7320508076e-02 1.1999462411e+00 5.8264944394e-03 1.8094623592e-08 6.3928349527e+02 2.0275716619e-271 1.0090980842e-11 4.8391822461e-32 1.4400030612e-27 2.7476310290e-06 9.8117887888e-303 1.2753727295e-287 3.3608986700e-274 6.1404176153e-23
1.7500000000e-02 3.0310889132e-02 1.1998559632e+00 9.9572842585e-03 1.3001172579e-07 7.0335645290e+02 4.2073757689e-300 2.3473289865e-10 4.3493045816e-40 5.2448725295e-36 1.9370375056e-05 0.0000000000e+00 4.2405654383e-320 1.8517413146e-302 6.1869009061e-23
2.5000000000e-02 4.3301270189e-02 1.1997316700e+00 1.4279259947e-02 4.8751740027e-07 6.8952344066e+02 1.1418382606e-294 1.8660157323e-09 9.2094657674e-50 1.4881009384e-46 6.5107625845e-05 0.0000000000e+00 1.1239005312e-319 9.2134126070e-297 6.2884563304e-23
6.8404028665e-04 1.8793852416e-03 1.1999973690e+00 9.6432537494e-04 1.9945880232e-11 1.9580069979e+04 0.0000000000e+00 1.3688741316e-15 0.0000000000e+00 0.0000000000e+00 3.0869622573e-06 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 6.5532956783e-23
1.7101007166e-03 4.6984631039e-03 1.1999932627e+00 1.8635067137e-03 2.5075683914e-10 5.7695916968e+02 1.7075902586e-242 2.3342038725e-14 1.1819013958e-32 4.6685526129e-29 1.4869372864e-07 2.0182033100e-274 4.4990531452e-260 6.5846090499e-246 6.1900859501e-23
3.4202014333e-03 9.3969262079e-03 1.1999808507e+00 3.3666085207e-03 2.0145341372e-09 4.2203455598e+02 4.0772436529e-176 4.1307771345e-13 2.7543300880e-43 1.0717972773e-39 7.7364252001e-07 1.1230074869e-218 1.1740677412e-198 3.5862191952e-179 6.1451252565e-23
